Live,Round,Date,Hour,Stadium,Capacity,TeamA,TeamB,CodeTeamA,TVCodeA,CodeTeamB,TVCodeB,imA,imB,ScoreA,ScoreB,CoachA,CoachB,GameTime,RemainingPartialTime,wid,Quarter,FoultsA,FoultsB,TimeoutsA,TimeoutsB,ScoreQuarter1A,ScoreQuarter2A,ScoreQuarter3A,ScoreQuarter4A,ScoreExtraTimeA,ScoreQuarter1B,ScoreQuarter2B,ScoreQuarter3B,ScoreQuarter4B,ScoreExtraTimeB,Phase,PhaseReducedName,Competition,CompetitionReducedName,pcom,Referee1,Referee2,Referee3
False,7,09/11/2023,20:30 ,MEDIOLANUM FORUM ,8860,EA7 EMPORIO ARMANI MILAN,VALENCIA BASKET,MIL,EA7,PAM,VBC,MIL       ,PAM       ,83,52,"MESSINA, ETTORE","MUMBRU MURCIA, ALEX",40:00,00:00,80,,16,19,1,4,23,44,64,83,0,12,31,39,52,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"LOTTERMOSER, ROBERT","PASTUSIAK, PIOTR","GORDON, NOAM"
False,7,09/11/2023,20:05 ,ALEKSANDAR NIKOLIC HALL,0,MACCABI PLAYTIKA TEL AVIV,FC BAYERN MUNICH,TEL,MTA,MUN,BAY,TEL       ,MUN       ,93,90,"KATTASH, ODED","LASO, PABLO",40:00,00:00,80,,21,23,3,4,17,46,71,93,0,19,44,63,90,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PUKL,SASA","TRAWICKI, TOMASZ","CELIK, HUSEYIN"
False,7,09/11/2023,20:30 ,STARK ARENA,20058,PARTIZAN MOZZART BET BELGRADE,FENERBAHCE BEKO ISTANBUL,PAR,PAR,ULK,FBB,PAR       ,ULK       ,85,84,"OBRADOVIC, ZELJKO","ITOUDIS, DIMITRIS",40:00,00:00,80,,21,18,4,5,23,47,63,85,0,27,56,69,84,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PERUGA, CARLOS","KOWALSKI, MARCIN","BISSUEL, THOMAS"
False,7,09/11/2023,20:45 ,WIZINK CENTER,8693,REAL MADRID,VIRTUS SEGAFREDO BOLOGNA,MAD,RMB,VIR,VIR,MAD       ,VIR       ,100,74,"MATEO, CHUS","BANCHI, LUCA",40:00,00:00,80,,21,28,1,4,26,53,68,100,0,27,37,51,74,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"SHEMMESH, SEFFI","KOLJENSIC, MILOS","BITTNER, STEVE"
False,7,09/11/2023,18:15 ,PEACE AND FRIENDSHIP STADIUM,8127,OLYMPIACOS PIRAEUS,BASKONIA VITORIA-GASTEIZ,OLY,OLY,BAS,BKN,OLY       ,BAS       ,74,75,"BARTZOKAS, GEORGIOS","IVANOVIC, DUSKO",40:00,00:00,80,,17,12,4,5,26,35,60,74,0,20,50,67,75,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"BELOSEVIC, ILIJA","ZAMOJSKI, JAKUB","KONSTANTINOVS, KRISTAPS"
False,7,10/11/2023,20:00 ,MERCEDES-BENZ ARENA,13247,ALBA BERLIN,PANATHINAIKOS ATHENS,BER,BER,PAN,PAO,BER       ,PAN       ,85,99,"GONZALEZ, ISRAEL","ATAMAN, ERGIN",40:00,00:00,80,,21,17,3,2,26,47,70,85,0,27,60,82,99,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"NEDOVIC, MILAN","KARDUM, LUKA","BAENA, ALBERTO"
False,7,10/11/2023,21:00 ,SALLE GASTON MEDECIN,4475,AS MONACO,LDLC ASVEL VILLEURBANNE,MCO,ASM,ASV,ASV,MCO       ,ASV       ,80,70,"OBRADOVIC, SASA","POZZECCO, GIANMARCO",40:00,00:00,80,,15,14,2,4,14,41,57,80,0,23,37,61,70,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"MOGULKOC, EMIN","CICI, GENTIAN","GIOVANNETTI, GUIDO"
False,7,10/11/2023,20:30 ,PALAU BLAUGRANA,5473,FC BARCELONA,CRVENA ZVEZDA MERIDIANBET BELGRADE,BAR,BAR,RED,CZV,BAR       ,RED       ,86,81,"GRIMAU, ROGER","SFAIROPOULOS, IOANNIS",40:00,00:00,80,,17,18,4,5,21,47,65,86,0,18,43,62,81,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"JAVOR, DAMIR","PATERNICO, CARMELO","VYKLICKY, ROBERT"
False,8,14/11/2023,19:00 ,SALLE GASTON MEDECIN,3911,AS MONACO,ANADOLU EFES ISTANBUL,MCO,ASM,IST,EFS,MCO       ,IST       ,82,89,"OBRADOVIC, SASA","CAN, ERDEM",40:00,00:00,80,,16,22,5,4,25,44,66,82,0,28,48,69,89,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PUKL,SASA","KARDUM, LUKA","UDYANSKYY, EDUARD"
False,8,14/11/2023,20:45 ,STARK ARENA,19637,CRVENA ZVEZDA MERIDIANBET BELGRADE,FENERBAHCE BEKO ISTANBUL,RED,CZV,ULK,FBB,RED       ,ULK       ,87,56,"SFAIROPOULOS, IOANNIS","ITOUDIS, DIMITRIS",40:00,00:00,80,,15,17,1,4,25,45,60,87,0,16,26,40,56,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"DIFALLAH, MEHDI","NEDOVIC, MILAN","GIOVANNETTI, GUIDO"
False,8,14/11/2023,20:05 ,ALEKSANDAR NIKOLIC HALL,0,MACCABI PLAYTIKA TEL AVIV,OLYMPIACOS PIRAEUS,TEL,MTA,OLY,OLY,TEL       ,OLY       ,74,79,"KATTASH, ODED","BARTZOKAS, GEORGIOS",40:00,00:00,80,,21,21,4,3,19,36,55,74,0,27,51,64,79,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"LOTTERMOSER, ROBERT","RACYS, SAULIUS","PEERANDI, RAIN"
False,8,14/11/2023,20:30 ,PABELLON FUENTE DE SAN LUIS,7997,VALENCIA BASKET,REAL MADRID,PAM,VBC,MAD,RMB,PAM       ,MAD       ,73,76,"MUMBRU, ALEX","MATEO, CHUS",40:00,00:00,80,,22,15,5,2,26,49,62,73,0,24,43,63,76,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"RADOVIC, SRETEN","LAURINAVICIUS, JURGIS","HALLIKO, AARE"
False,8,14/11/2023,20:30 ,VIRTUS SEGAFREDO ARENA,8481,VIRTUS SEGAFREDO BOLOGNA,EA7 EMPORIO ARMANI MILAN,VIR,VIR,MIL,EA7,VIR       ,MIL       ,86,79,"BANCHI, LUCA","MESSINA, ETTORE",40:00,00:00,80,,15,17,4,5,21,45,65,86,0,26,40,63,79,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PERUGA, CARLOS","SUKYS, ARTURAS","ALIAGA, JORDI"
False,8,15/11/2023,20:00 ,MERCEDES-BENZ ARENA,6561,ALBA BERLIN,LDLC ASVEL VILLEURBANNE,BER,BER,ASV,ASV,BER       ,ASV       ,68,73,"GONZALEZ, ISRAEL","POZZECCO, GIANMARCO",40:00,00:00,80,,24,16,4,3,13,35,55,68,0,28,43,53,73,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"JOVCIC, MILIVOJE","FOUFIS, IOANNIS","BALAK, AMIT"
False,8,15/11/2023,20:30 ,BMW PARK,6500,FC BAYERN MUNICH,PARTIZAN MOZZART BET BELGRADE,MUN,BAY,PAR,PAR,MUN       ,PAR       ,94,85,"LASO, PABLO","OBRADOVIC, ZELJKO",40:00,00:00,80,,25,23,3,5,25,53,70,94,0,32,51,63,85,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"ROCHA, FERNANDO","HORDOV, TOMISLAV","KONSTANTINOVS, KRISTAPS"
False,8,15/11/2023,20:15 ,OAKA Altion,11125,PANATHINAIKOS ATHENS,ZALGIRIS KAUNAS,PAN,PAO,ZAL,ZAL,PAN       ,ZAL       ,73,71,"ATAMAN, HALIL ERGIN","MAKSVYTIS, KAZYS",40:00,00:00,80,,18,29,1,3,13,36,53,73,0,15,39,52,71,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"GARCIA, JUAN CARLOS","KOLJENSIC, MILOS","ROSSI, MICHELE"
False,8,15/11/2023,20:30 ,BUESA ARENA,10033,BASKONIA VITORIA-GASTEIZ,FC BARCELONA,BAS,BKN,BAR,BAR,BAS       ,BAR       ,94,71,"IVANOVIC, DUSKO","GRIMAU, ROGER",40:00,00:00,80,,17,15,2,4,26,55,70,94,0,18,29,53,71,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"MOGULKOC, EMIN","PETEK, SASO","BOUBERT, MAXIME"
False,9,16/11/2023,20:30 ,MEDIOLANUM FORUM ,7971,EA7 EMPORIO ARMANI MILAN,ANADOLU EFES ISTANBUL,MIL,EA7,IST,EFS,MIL       ,IST       ,92,76,"MESSINA, ETTORE","CAN, ERDEM",40:00,00:00,80,,23,19,1,5,19,43,63,92,0,18,39,61,76,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"RADOVIC, SRETEN","NIKOLIC, UROS","VYKLICKY, ROBERT"
False,9,16/11/2023,20:05 ,ALEKSANDAR NIKOLIC HALL,0,MACCABI PLAYTIKA TEL AVIV,FENERBAHCE BEKO ISTANBUL,TEL,MTA,ULK,FBB,TEL       ,ULK       ,78,73,"KATTASH, ODED","ITOUDIS, DIMITRIS",40:00,00:00,80,,27,22,5,4,21,38,56,78,0,28,46,57,73,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"BELOSEVIC, ILIJA","BISSANG, JOSEPH","OBRKNEZEVIC, UROS"
False,9,16/11/2023,20:15 ,PEACE AND FRIENDSHIP STADIUM,10962,OLYMPIACOS PIRAEUS,CRVENA ZVEZDA MERIDIANBET BELGRADE,OLY,OLY,RED,CZV,OLY       ,RED       ,88,83,"BARTZOKAS, GEORGIOS","SFAIROPOULOS, IOANNIS",40:00,00:00,80,,18,25,4,5,20,45,64,88,0,23,44,53,83,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"LATISEVS, OLEGS","TRAWICKI, TOMASZ","RADOJKOVIC, JOSIP"
False,9,16/11/2023,20:45 ,WIZINK CENTER,8764,REAL MADRID,AS MONACO,MAD,RMB,MCO,ASM,MAD       ,MCO       ,91,73,"MATEO, CHUS","OBRADOVIC, SASA",40:00,00:00,80,,18,21,2,3,30,53,80,91,0,20,39,50,73,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"JAVOR, DAMIR","SILVA, SERGIO","TSAROUCHA, VASILIKI"
False,9,17/11/2023,20:30 ,PALAU BLAUGRANA,5128,FC BARCELONA,VALENCIA BASKET,BAR,BAR,PAM,VBC,BAR       ,PAM       ,74,70,"GRIMAU, ROGER","MUMBRU, ALEX",40:00,00:00,80,,22,23,5,4,25,37,54,74,0,16,33,52,70,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"ROCHA, FERNANDO","DRAGOJEVIC, IGOR","BITTNER, STEVE"
False,9,17/11/2023,20:00 ,ASTROBALLE,5560,LDLC ASVEL VILLEURBANNE,BASKONIA VITORIA-GASTEIZ,ASV,ASV,BAS,BKN,ASV       ,BAS       ,81,88,"POZZECCO, GIANMARCO","IVANOVIC, DUSKO",40:00,00:00,80,,16,20,5,2,30,49,65,81,0,20,42,73,88,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PASTUSIAK, PIOTR","PANTHER, ANNE","POROBIC, DRAGAN"
False,9,17/11/2023,20:15 ,OAKA Altion,13852,PANATHINAIKOS ATHENS,VIRTUS SEGAFREDO BOLOGNA,PAN,PAO,VIR,VIR,PAN       ,VIR       ,90,76,"ATAMAN, HALIL ERGIN","BANCHI, LUCA",40:00,00:00,80,,17,25,2,3,21,45,62,90,0,15,42,63,76,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"BOLTAUZER, MATEJ","DIFALLAH, MEHDI","CORTES, CARLOS"
False,9,17/11/2023,20:45 ,STARK ARENA,18912,PARTIZAN MOZZART BET BELGRADE,ALBA BERLIN,PAR,PAR,BER,BER,PAR       ,BER       ,89,74,"OBRADOVIC, ZELJKO","GONZALEZ, ISRAEL",40:00,00:00,80,,17,19,5,1,18,43,65,89,0,20,40,55,74,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PEREZ, EMILIO","ZAMOJSKI, JAKUB","BOUBERT, MAXIME"
False,9,17/11/2023,19:00 ,ZALGIRIO ARENA,15034,ZALGIRIS KAUNAS,FC BAYERN MUNICH,ZAL,ZAL,MUN,BAY,ZAL       ,MUN       ,74,73,"MAKSVYTIS, KAZYS","LASO, PABLO",40:00,00:00,80,,12,11,3,5,25,41,62,74,0,18,43,61,73,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PEREZ, MIGUEL ANGEL","KOWALSKI, MARCIN","BAENA, ALBERTO"
False,10,23/11/2023,20:00 ,LDLC ARENA,11354,LDLC ASVEL VILLEURBANNE,FC BAYERN MUNICH,ASV,ASV,MUN,BAY,ASV       ,MUN       ,100,101,"POZZECCO, GIANMARCO","LASO, PABLO",50:00,00:00,80,,21,26,5,4,18,40,60,74,100,22,37,51,74,101,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PERUGA, CARLOS","PEREZ, EMILIO","CLIVAZ, SEBASTIEN"
False,10,23/11/2023,20:05 ,ALEKSANDAR NIKOLIC HALL,0,MACCABI PLAYTIKA TEL AVIV,FC BARCELONA,TEL,MTA,BAR,BAR,TEL       ,BAR       ,90,92,"KATTASH, ODED","GRIMAU, ROGER",40:00,00:00,80,,22,26,3,3,31,51,68,90,0,26,51,70,92,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"DIFALLAH, MEHDI","NEDOVIC, MILAN","THEPENIER, HUGUES"
False,10,23/11/2023,20:15 ,OAKA Altion,14630,PANATHINAIKOS AKTOR ATHENS,VALENCIA BASKET,PAN,PAO,PAM,VBC,PAN       ,PAM       ,90,73,"ATAMAN, HALIL ERGIN","MUMBRU MURCIA, ALEX",40:00,00:00,80,,22,21,2,4,27,49,72,90,0,18,35,53,73,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"BELOSEVIC, ILIJA","SHEMMESH, SEFFI","VILIUS, GYTIS"
False,10,23/11/2023,20:45 ,WIZINK CENTER,6866,REAL MADRID,ALBA BERLIN,MAD,RMB,BER,BER,MAD       ,BER       ,99,75,"MATEO, CHUS","GONZALEZ, ISRAEL",40:00,00:00,80,,12,11,1,2,27,44,67,99,0,17,33,51,75,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PUKL,SASA","PATERNICO, CARMELO","PITSILKAS, VASSILIS"
False,10,23/11/2023,20:30 ,VIRTUS SEGAFREDO ARENA,6946,VIRTUS SEGAFREDO BOLOGNA,FENERBAHCE BEKO ISTANBUL,VIR,VIR,ULK,FBB,VIR       ,ULK       ,87,79,"BANCHI, LUCA","ITOUDIS, DIMITRIS",40:00,00:00,80,,20,18,4,5,25,46,70,87,0,27,44,58,79,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"GARCIA, JUAN CARLOS","JOVCIC, MILIVOJE","BALAK, AMIT"
False,10,24/11/2023,18:30 ,SINAN ERDEM SPORTS HALL,10018,ANADOLU EFES ISTANBUL,PARTIZAN MOZZART BET BELGRADE,IST,EFS,PAR,PAR,IST       ,PAR       ,100,94,"CAN, ERDEM","OBRADOVIC, ZELJKO",40:00,00:00,80,,21,23,4,5,22,50,64,100,0,22,45,74,94,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PEREZ, MIGUEL ANGEL","BISSANG, JOSEPH","DRAGOJEVIC, IGOR"
False,10,24/11/2023,20:30 ,STARK ARENA,19854,CRVENA ZVEZDA MERIDIANBET BELGRADE,EA7 EMPORIO ARMANI MILAN,RED,CZV,MIL,EA7,RED       ,MIL       ,71,93,"SFAIROPOULOS, IOANNIS","MESSINA, ETTORE",40:00,00:00,80,,16,16,5,2,19,39,56,71,0,20,38,63,93,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"MOGULKOC, EMIN","FOUFIS, IOANNIS","RACYS, SAULIUS"
False,10,24/11/2023,20:15 ,PEACE AND FRIENDSHIP STADIUM,12229,OLYMPIACOS PIRAEUS,ZALGIRIS KAUNAS,OLY,OLY,ZAL,ZAL,OLY       ,ZAL       ,89,72,"BARTZOKAS, GEORGIOS","MAKSVYTIS, KAZYS",40:00,00:00,80,,21,22,3,4,19,43,69,89,0,19,31,52,72,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"JAVOR, DAMIR","NIKOLIC, UROS","CICI, GENTIAN"
False,10,24/11/2023,20:30 ,BUESA ARENA,11057,BASKONIA VITORIA-GASTEIZ,AS MONACO,BAS,BKN,MCO,ASM,BAS       ,MCO       ,75,77,"IVANOVIC, DUSKO","OBRADOVIC, SASA",40:00,00:00,80,,16,17,5,3,19,36,59,75,0,16,35,62,77,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"LOTTERMOSER, ROBERT","HORDOV, TOMISLAV","OBRKNEZEVIC, UROS"
False,11,30/11/2023,19:00 ,SALLE GASTON MEDECIN,4766,AS MONACO,OLYMPIACOS PIRAEUS,MCO,ASM,OLY,OLY,MCO       ,OLY       ,85,77,"OBRADOVIC, SASA","BARTZOKAS, GEORGIOS",40:00,00:00,80,,19,23,5,5,22,38,58,85,0,17,39,59,77,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PERUGA, CARLOS","PASTUSIAK, PIOTR","SUKYS, ARTURAS"
False,11,30/11/2023,20:30 ,BMW PARK,6500,FC BAYERN MUNICH,VIRTUS SEGAFREDO BOLOGNA,MUN,BAY,VIR,VIR,MUN       ,VIR       ,90,76,"LASO, PABLO","BANCHI, LUCA",40:00,00:00,80,,23,23,2,4,20,44,70,90,0,28,46,66,76,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"RADOVIC, SRETEN","ZAMOJSKI, JAKUB","RACYS, SAULIUS"
False,11,30/11/2023,18:45 ,ULKER SPORTS AND EVENT HALL,11787,FENERBAHCE BEKO ISTANBUL,REAL MADRID,ULK,FBB,MAD,RMB,ULK       ,MAD       ,100,99,"ITOUDIS, DIMITRIS","MATEO, CHUS",45:00,00:00,90,,23,22,6,5,16,37,59,87,100,29,44,67,87,99,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"LOTTERMOSER, ROBERT","KOLJENSIC, MILOS","KARDUM, LUKA"
False,11,30/11/2023,20:05 ,ALEKSANDAR NIKOLIC HALL,0,MACCABI PLAYTIKA TEL AVIV,ALBA BERLIN,TEL,MTA,BER,BER,TEL       ,BER       ,102,81,"KATTASH, ODED","GONZALEZ, ISRAEL",40:00,00:00,80,,22,18,1,3,29,58,81,102,0,14,42,66,81,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PEREZ, MIGUEL ANGEL","JAVOR, DAMIR","RADOJKOVIC, JOSIP"
False,11,30/11/2023,20:45 ,STARK ARENA,20079,PARTIZAN MOZZART BET BELGRADE,PANATHINAIKOS AKTOR ATHENS,PAR,PAR,PAN,PAO,PAR       ,PAN       ,92,87,"OBRADOVIC, ZELJKO","ATAMAN, ERGIN",45:00,00:00,90,,23,18,4,4,20,39,54,78,92,21,38,56,78,87,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"MOGULKOC, EMIN","LATISEVS, OLEGS","ALIAGA, JORDI"
False,11,30/11/2023,20:30 ,MEDIOLANUM FORUM ,9783,EA7 EMPORIO ARMANI MILAN,ZALGIRIS KAUNAS,MIL,EA7,ZAL,ZAL,MIL       ,ZAL       ,70,83,"MESSINA, ETTORE","MAKSVYTIS, KAZYS",40:00,00:00,80,,19,22,3,2,19,31,52,70,0,18,41,59,83,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"BELOSEVIC, ILIJA","JOVCIC, MILIVOJE","CELIK, HUSEYIN"
False,11,01/12/2023,20:00 ,STARK ARENA,18290,CRVENA ZVEZDA MERIDIANBET BELGRADE,ANADOLU EFES ISTANBUL,RED,CZV,IST,EFS,RED       ,IST       ,97,83,"SFAIROPOULOS, IOANNIS","CAN, ERDEM",40:00,00:00,80,,21,22,3,5,22,43,72,97,0,21,49,70,83,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PATERNICO, CARMELO","CORTES, CARLOS","BAENA, ALBERTO"
False,11,01/12/2023,20:30 ,PALAU BLAUGRANA,4612,FC BARCELONA,LDLC ASVEL VILLEURBANNE,BAR,BAR,ASV,ASV,BAR       ,ASV       ,101,92,"GRIMAU, ROGER","POZZECCO, GIANMARCO",40:00,00:00,80,,20,17,2,2,28,50,78,101,0,24,47,71,92,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"HORDOV, TOMISLAV","VILIUS, GYTIS","VYKLICKY, ROBERT"
False,11,01/12/2023,20:30 ,PABELLON FUENTE DE SAN LUIS,6573,VALENCIA BASKET,BASKONIA VITORIA-GASTEIZ,PAM,VBC,BAS,BKN,PAM       ,BAS       ,84,98,"MUMBRU, ALEX","IVANOVIC, DUSKO",40:00,00:00,80,,26,21,4,3,21,52,70,84,0,20,44,67,98,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"BOLTAUZER, MATEJ","DIFALLAH, MEHDI","CICI, GENTIAN"
False,12,05/12/2023,20:00 ,MERCEDES-BENZ ARENA,5566,ALBA BERLIN,ZALGIRIS KAUNAS,BER,BER,ZAL,ZAL,BER       ,ZAL       ,64,62,"GONZALEZ, ISRAEL","MAKSVYTIS, KAZYS",40:00,00:00,80,,17,22,1,5,13,25,39,64,0,20,28,45,62,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"MOGULKOC, EMIN","ZAMOJSKI, JAKUB","GORDON, NOAM"
False,12,05/12/2023,18:30 ,SINAN ERDEM SPORTS HALL,14016,ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS,IST,EFS,PAN,PAO,IST       ,PAN       ,71,68,"CAN, ERDEM","ATAMAN, ERGIN",40:00,00:00,80,,16,18,4,4,23,37,50,71,0,15,31,52,68,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"RADOVIC, SRETEN","PERUGA, CARLOS","PEERANDI, RAIN"
False,12,05/12/2023,20:30 ,BMW PARK,6500,FC BAYERN MUNICH,EA7 EMPORIO ARMANI MILAN,MUN,BAY,MIL,EA7,MUN       ,MIL       ,91,84,"LASO, PABLO","MESSINA, ETTORE",45:00,00:00,90,,18,17,4,5,22,44,55,76,91,25,39,52,76,84,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"PUKL,SASA","OBRKNEZEVIC, UROS","PETEK, SASO"
False,12,05/12/2023,20:15 ,PEACE AND FRIENDSHIP STADIUM,12239,OLYMPIACOS PIRAEUS,REAL MADRID,OLY,OLY,MAD,RMB,OLY       ,MAD       ,71,77,"BARTZOKAS, GEORGIOS","MATEO DIEZ, JESUS ALFONSO",40:00,00:00,80,,21,22,1,2,19,36,57,71,0,23,37,61,77,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"BELOSEVIC, ILIJA","HORDOV, TOMISLAV","ROSSI, MICHELE"
False,12,05/12/2023,20:30 ,STARK ARENA,19974,PARTIZAN MOZZART BET BELGRADE,AS MONACO,PAR,PAR,MCO,ASM,PAR       ,MCO       ,89,85,"OBRADOVIC, ZELJKO","OBRADOVIC, SASA",45:00,00:00,90,,24,29,6,4,16,32,51,72,89,13,35,51,72,85,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"GARCIA, JUAN CARLOS","BOLTAUZER, MATEJ","GIOVANNETTI, GUIDO"
False,12,06/12/2023,20:15 ,ASTROBALLE,4585,LDLC ASVEL VILLEURBANNE,MACCABI PLAYTIKA TEL AVIV,ASV,ASV,TEL,MTA,ASV       ,TEL       ,91,94,"POZZECCO, GIANMARCO","KATTASH, ODED",40:00,00:00,80,,20,23,4,3,19,46,66,91,0,17,45,70,94,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"ALIAGA, JORDI","JOVCIC, MILIVOJE","HALLIKO, AARE"
False,12,06/12/2023,20:30 ,BUESA ARENA,10452,BASKONIA VITORIA-GASTEIZ,FENERBAHCE BEKO ISTANBUL,BAS,BKN,ULK,FBB,BAS       ,ULK       ,80,79,"IVANOVIC, DUSKO","ITOUDIS, DIMITRIS",40:00,00:00,80,,18,15,3,3,10,38,57,80,0,18,37,55,79,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"ROCHA, FERNANDO","BISSANG, JOSEPH","DRAGOJEVIC, IGOR"
False,12,06/12/2023,20:30 ,PABELLON FUENTE DE SAN LUIS,6817,VALENCIA BASKET,CRVENA ZVEZDA MERIDIANBET BELGRADE,PAM,VBC,RED,CZV,PAM       ,RED       ,85,81,"MUMBRU, ALEX","SFAIROPOULOS, IOANNIS",40:00,00:00,80,,27,24,3,5,25,56,72,85,0,19,40,65,81,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"SUKYS, ARTURAS","JAVOR, DAMIR","RADOJKOVIC, JOSIP"
False,12,06/12/2023,20:30 ,VIRTUS SEGAFREDO ARENA,8187,VIRTUS SEGAFREDO BOLOGNA,FC BARCELONA,VIR,VIR,BAR,BAR,VIR       ,BAR       ,80,75,"BANCHI, LUCA","GRIMAU, ROGER",40:00,00:00,80,,18,23,3,4,18,33,56,80,0,24,45,61,75,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"LOTTERMOSER, ROBERT","FOUFIS, IOANNIS","BOUBERT, MAXIME"
False,13,07/12/2023,20:00 ,MERCEDES-BENZ ARENA,7116,ALBA BERLIN,ANADOLU EFES ISTANBUL,BER,BER,IST,EFS,BER       ,IST       ,89,97,"GONZALEZ, ISRAEL","CAN, ERDEM",40:00,00:00,80,,20,17,3,2,15,40,65,89,0,22,37,64,97,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"GARCIA, JUAN CARLOS","LAURINAVICIUS, JURGIS","LEZCANO, LEANDRO"
False,13,07/12/2023,20:15 ,OAKA Altion,17323,PANATHINAIKOS AKTOR ATHENS,REAL MADRID,PAN,PAO,MAD,RMB,PAN       ,MAD       ,78,90,"ATAMAN, ERGIN","MATEO, CHUS",40:00,00:00,80,,13,20,4,2,23,45,55,78,0,24,46,72,90,0,REGULAR SEASON,R S ,EUROLEAGUE 2023-24,E2023     ,E2023     ,"DIFALLAH, MEHDI","RACYS, SAULIUS","CICI, GENTIAN"
